,Id,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,Foundation,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
502,503,3.0,70.0,9170,1.0,0.0,7.0,0.0,1965,3.0,1.0,2.0,0.0,1.0,1214,1.0,4.0,1214,1214,2,1,3.0,6,0,2,2.0,0,400,8.0,4.0,140000
503,504,3.0,100.0,15602,1.0,0.0,6.0,0.0,1959,1.0,1.0,2.0,0.0,1.0,1501,1.0,4.0,1801,1801,1,1,3.0,6,2,2,2.0,0,0,8.0,4.0,289000
504,505,3.0,24.0,2308,1.0,0.0,13.0,4.0,1974,1.0,1.0,2.0,0.0,1.0,855,1.0,4.0,855,1322,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,147000
505,506,4.0,60.0,7596,1.0,0.0,17.0,2.0,1952,3.0,1.0,1.0,360.0,1.0,960,1.0,4.0,960,1960,4,2,3.0,10,0,2,0.0,0,0,0.0,4.0,124500
506,507,3.0,80.0,9554,1.0,0.0,20.0,0.0,1993,1.0,1.0,1.0,125.0,2.0,777,1.0,4.0,1065,1911,3,1,2.0,8,1,2,2.0,0,0,8.0,4.0,215000
507,508,1.0,75.0,7862,1.0,0.0,21.0,0.0,2009,1.0,1.0,2.0,0.0,2.0,1218,1.0,4.0,1218,1218,2,1,2.0,4,0,2,2.0,0,0,6.0,5.0,208300
508,509,4.0,60.0,9600,1.0,0.0,17.0,0.0,1928,2.0,1.0,2.0,0.0,0.0,689,1.0,4.0,689,1378,3,1,2.0,7,1,2,0.0,0,0,8.0,4.0,161000
509,510,3.0,80.0,9600,1.0,0.0,12.0,0.0,1959,1.0,1.0,1.0,132.0,1.0,1041,1.0,4.0,1041,1041,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,124500
510,511,3.0,75.0,14559,1.0,0.0,12.0,0.0,1951,3.0,1.0,0.0,70.0,1.0,1008,1.0,4.0,1363,1363,2,1,3.0,6,2,1,2.0,0,2000,8.0,4.0,164900
511,512,3.0,40.0,6792,1.0,0.0,16.0,4.0,2005,1.0,1.0,3.0,94.0,2.0,1368,1.0,4.0,1368,1368,2,1,2.0,6,1,2,2.0,0,0,6.0,5.0,202665
512,513,3.0,70.0,9100,1.0,0.0,12.0,0.0,1958,1.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,129900
513,514,3.0,71.0,9187,1.0,0.0,11.0,0.0,1983,1.0,1.0,2.0,0.0,2.0,1084,1.0,4.0,1080,1080,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,134000
514,515,3.0,55.0,10594,1.0,0.0,6.0,0.0,1926,1.0,1.0,2.0,0.0,0.0,768,0.0,4.0,789,789,2,1,3.0,5,0,1,2.0,0,0,8.0,4.0,96500
515,516,3.0,94.0,12220,1.0,0.0,16.0,0.0,2009,3.0,1.0,1.0,305.0,1.0,2006,1.0,4.0,2020,2020,3,1,0.0,9,1,3,2.0,0,0,6.0,5.0,402861
516,517,3.0,70.04995836802665,10448,1.0,0.0,14.0,0.0,1972,1.0,1.0,1.0,333.0,1.0,689,1.0,4.0,1378,2119,3,1,3.0,7,1,2,2.0,0,0,0.0,0.0,158000
517,518,3.0,79.0,10208,1.0,0.0,15.0,0.0,1996,1.0,1.0,1.0,921.0,2.0,1264,1.0,4.0,1277,2344,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,265000
518,519,3.0,70.04995836802665,9531,1.0,0.0,5.0,0.0,1998,1.0,1.0,2.0,0.0,2.0,794,1.0,4.0,882,1796,3,1,3.0,7,0,2,2.0,0,0,8.0,4.0,211000
519,520,3.0,53.0,10918,1.0,0.0,6.0,0.0,1926,2.0,1.0,2.0,0.0,0.0,1276,1.0,4.0,1276,2080,3,1,2.0,9,2,1,2.0,0,0,8.0,4.0,234000
520,521,3.0,60.0,10800,1.0,0.0,17.0,1.0,1900,1.0,1.0,2.0,0.0,0.0,0,0.0,0.0,694,1294,3,2,3.0,7,0,0,0.0,0,0,8.0,4.0,106250
521,522,3.0,90.0,11988,1.0,0.0,12.0,0.0,1957,1.0,1.0,2.0,0.0,1.0,1244,1.0,0.0,1244,1244,3,1,3.0,6,2,1,2.0,0,0,8.0,4.0,150000
522,523,4.0,50.0,5000,1.0,0.0,3.0,0.0,1947,1.0,1.0,2.0,0.0,1.0,1004,1.0,4.0,1004,1664,3,1,3.0,7,2,2,2.0,0,0,8.0,4.0,159000
523,524,3.0,130.0,40094,1.0,0.0,7.0,0.0,2007,3.0,1.0,3.0,762.0,2.0,3138,1.0,4.0,3138,4676,3,1,0.0,11,1,3,2.0,0,0,6.0,5.0,184750
524,525,3.0,95.0,11787,1.0,0.0,15.0,0.0,1996,1.0,1.0,1.0,594.0,2.0,1379,1.0,4.0,1383,2398,3,1,2.0,8,1,3,2.0,0,0,8.0,4.0,315750
525,526,1.0,62.0,7500,1.0,0.0,21.0,0.0,2005,1.0,1.0,2.0,0.0,2.0,1257,1.0,4.0,1266,1266,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,176000
526,527,3.0,70.0,13300,1.0,0.0,12.0,0.0,1956,3.0,1.0,2.0,0.0,1.0,928,1.0,4.0,928,928,2,1,3.0,4,0,1,2.0,0,0,8.0,4.0,132000
527,528,3.0,67.0,14948,1.0,0.0,16.0,0.0,2008,3.0,1.0,3.0,268.0,2.0,1452,1.0,4.0,1476,2713,3,1,0.0,11,1,3,2.0,0,0,6.0,5.0,446261
528,529,3.0,58.0,9098,1.0,0.0,7.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,528,1.0,4.0,605,605,2,1,3.0,5,0,0,0.0,0,0,8.0,4.0,86000
529,530,3.0,70.04995836802665,32668,1.0,0.0,6.0,0.0,1957,3.0,1.0,2.0,103.68526170798899,2.0,2035,1.0,4.0,2515,2515,4,2,3.0,9,2,2,2.0,0,0,8.0,2.0,200624
530,531,3.0,85.0,10200,1.0,0.0,23.0,0.0,1988,1.0,1.0,1.0,219.0,1.0,1461,1.0,4.0,1509,1509,3,1,2.0,5,1,2,2.0,0,0,8.0,0.0,175000
531,532,4.0,60.0,6155,1.0,0.0,3.0,0.0,1920,1.0,1.0,2.0,0.0,0.0,611,1.0,4.0,751,1362,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,128000
532,533,3.0,60.0,7200,1.0,0.0,12.0,0.0,1955,1.0,1.0,2.0,0.0,3.0,0,1.0,4.0,827,827,2,1,3.0,5,1,1,2.0,0,0,8.0,4.0,107500
533,534,3.0,50.0,5000,1.0,0.0,3.0,0.0,1946,1.0,1.0,2.0,0.0,3.0,0,0.0,1.0,334,334,1,1,1.0,2,0,0,0.0,0,0,8.0,4.0,39300
534,535,3.0,74.0,9056,1.0,0.0,8.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,707,1.0,4.0,707,1414,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,178000
535,536,3.0,70.0,7000,1.0,0.0,7.0,1.0,1910,1.0,1.0,2.0,0.0,1.0,1117,1.0,4.0,820,1347,3,1,3.0,5,0,0,0.0,0,0,8.0,4.0,107500
536,537,3.0,57.0,8924,1.0,0.0,5.0,0.0,1998,1.0,1.0,2.0,0.0,2.0,880,1.0,4.0,880,1724,3,1,2.0,8,0,2,2.0,0,0,8.0,4.0,188000
537,538,3.0,70.04995836802665,12735,1.0,0.0,12.0,0.0,1972,3.0,1.0,2.0,0.0,1.0,864,1.0,4.0,864,864,3,1,3.0,5,0,2,2.0,0,0,0.0,4.0,111250
538,539,3.0,70.04995836802665,11553,1.0,0.0,19.0,0.0,1968,3.0,1.0,1.0,188.0,1.0,1051,1.0,4.0,1159,1159,3,1,3.0,7,1,1,2.0,0,0,8.0,4.0,158000
539,540,3.0,70.04995836802665,11423,1.0,0.0,5.0,0.0,2001,1.0,1.0,1.0,479.0,2.0,1581,1.0,4.0,1601,1601,3,1,2.0,6,1,2,2.0,0,2000,8.0,4.0,272000
540,541,3.0,85.0,14601,1.0,0.0,23.0,0.0,2006,3.0,1.0,1.0,584.0,2.0,1838,1.0,4.0,1838,1838,2,1,0.0,8,1,3,2.0,0,0,8.0,4.0,315000
541,542,3.0,70.04995836802665,11000,1.0,0.0,15.0,0.0,2000,1.0,1.0,1.0,72.0,2.0,969,1.0,4.0,997,2285,4,1,2.0,8,1,3,2.0,0,0,8.0,4.0,248000
542,543,3.0,78.0,10140,1.0,0.0,14.0,0.0,1998,3.0,1.0,2.0,0.0,2.0,1650,1.0,4.0,1680,1680,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,213250
543,544,2.0,34.0,4058,1.0,0.0,12.0,4.0,1998,1.0,1.0,1.0,182.0,2.0,723,1.0,4.0,767,767,1,1,3.0,4,0,1,2.0,0,0,8.0,4.0,133000
544,545,3.0,58.0,17104,1.0,0.0,8.0,0.0,2006,1.0,1.0,2.0,0.0,2.0,654,1.0,4.0,664,1496,3,1,2.0,7,1,2,2.0,0,0,6.0,5.0,179665
545,546,3.0,70.04995836802665,13837,1.0,0.0,14.0,0.0,1988,1.0,1.0,1.0,178.0,2.0,1204,1.0,4.0,1377,2183,4,1,2.0,9,0,3,2.0,0,0,8.0,4.0,229000
546,547,3.0,70.0,8737,1.0,0.0,3.0,0.0,1923,1.0,1.0,2.0,0.0,0.0,1065,1.0,0.0,915,1635,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,210000
547,548,3.0,54.0,7244,1.0,0.0,11.0,0.0,1970,1.0,1.0,2.0,0.0,1.0,768,1.0,4.0,768,768,2,1,3.0,5,0,2,2.0,0,0,8.0,4.0,129500
548,549,4.0,49.0,8235,1.0,0.0,17.0,0.0,1955,1.0,1.0,2.0,0.0,1.0,825,1.0,4.0,825,825,2,1,3.0,4,0,2,2.0,0,0,8.0,4.0,125000
549,550,1.0,75.0,9375,1.0,0.0,21.0,0.0,2003,1.0,1.0,2.0,0.0,2.0,912,1.0,4.0,912,2094,4,1,2.0,8,1,2,2.0,0,0,8.0,4.0,263000
550,551,3.0,53.0,4043,1.0,0.0,13.0,4.0,1977,1.0,1.0,2.0,0.0,1.0,1069,1.0,4.0,1069,1069,2,1,3.0,4,0,2,2.0,0,0,0.0,0.0,140000
551,552,4.0,50.0,6000,1.0,0.0,17.0,0.0,1957,3.0,1.0,2.0,0.0,1.0,928,1.0,0.0,928,928,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,112500
552,553,3.0,87.0,11146,1.0,0.0,16.0,0.0,2006,1.0,1.0,3.0,250.0,2.0,1709,1.0,4.0,1717,1717,3,1,2.0,7,1,3,2.0,0,0,8.0,4.0,255500
553,554,3.0,67.0,8777,1.0,0.0,7.0,0.0,1949,1.0,1.0,2.0,0.0,1.0,0,1.0,4.0,1126,1126,2,1,2.0,5,0,2,0.0,0,0,8.0,4.0,108000
554,555,3.0,85.0,10625,1.0,0.0,16.0,0.0,2003,1.0,1.0,1.0,292.0,2.0,998,1.0,4.0,1006,2046,3,1,2.0,8,1,3,2.0,0,0,8.0,4.0,284000
555,556,4.0,58.0,6380,1.0,0.0,3.0,0.0,1922,1.0,1.0,2.0,0.0,0.0,993,1.0,0.0,1048,1048,2,1,3.0,5,1,1,2.0,0,0,8.0,4.0,113000
556,557,3.0,69.0,14850,1.0,0.0,12.0,0.0,1957,1.0,1.0,2.0,0.0,1.0,1092,1.0,0.0,1092,1092,2,1,3.0,6,1,1,2.0,0,0,8.0,4.0,141000
557,558,0.0,60.0,11040,1.0,0.0,9.0,0.0,1920,1.0,1.0,2.0,0.0,1.0,637,1.0,4.0,897,1336,3,1,3.0,7,0,1,2.0,0,0,0.0,4.0,108000
558,559,3.0,57.0,21872,1.0,0.0,8.0,0.0,1996,1.0,1.0,2.0,0.0,2.0,729,1.0,4.0,729,1446,3,1,3.0,6,1,2,2.0,0,0,8.0,4.0,175000
559,560,3.0,70.04995836802665,3196,1.0,0.0,0.0,4.0,2003,1.0,1.0,1.0,18.0,2.0,1374,1.0,4.0,1557,1557,2,1,2.0,7,1,2,2.0,0,0,8.0,4.0,234000
560,561,3.0,70.04995836802665,11341,1.0,0.0,19.0,0.0,1957,3.0,1.0,1.0,180.0,1.0,1392,1.0,4.0,1392,1392,3,1,3.0,5,1,2,2.0,0,0,8.0,4.0,121500
561,562,3.0,77.0,10010,1.0,0.0,11.0,0.0,1974,1.0,1.0,2.0,0.0,1.0,1389,1.0,4.0,1389,1389,2,1,3.0,6,1,2,2.0,0,0,8.0,4.0,170000
562,563,3.0,63.0,13907,1.0,0.0,7.0,0.0,1940,1.0,1.0,2.0,0.0,1.0,996,1.0,4.0,996,996,3,1,3.0,6,1,0,2.0,0,0,8.0,4.0,108000
563,564,3.0,66.0,21780,1.0,0.0,7.0,0.0,1918,1.0,1.0,2.0,0.0,0.0,1163,1.0,4.0,1163,1674,4,1,3.0,8,1,2,0.0,0,0,8.0,4.0,185000
564,565,3.0,70.04995836802665,13346,1.0,0.0,15.0,0.0,1992,1.0,1.0,2.0,0.0,2.0,1095,1.0,4.0,1166,2295,4,1,2.0,9,1,2,2.0,0,0,8.0,4.0,268000
565,566,3.0,66.0,6858,1.0,0.0,18.0,0.0,1915,1.0,1.0,2.0,0.0,2.0,806,0.0,1.0,841,1647,4,1,1.0,6,0,1,2.0,0,0,8.0,4.0,128000
566,567,3.0,77.0,11198,1.0,0.0,22.0,0.0,2005,3.0,1.0,1.0,245.0,2.0,1122,1.0,4.0,1134,2504,4,1,0.0,11,1,3,2.0,0,0,8.0,4.0,325000
567,568,3.0,70.0,10171,1.0,0.0,16.0,0.0,2004,1.0,1.0,1.0,168.0,2.0,1517,1.0,4.0,1535,1535,3,1,2.0,7,0,2,2.0,0,0,8.0,4.0,214000
568,569,3.0,79.0,12327,1.0,0.0,20.0,0.0,1983,1.0,1.0,2.0,0.0,1.0,1496,1.0,4.0,1496,2132,1,1,2.0,5,1,2,2.0,0,0,8.0,4.0,316600
569,570,3.0,70.04995836802665,7032,1.0,0.0,12.0,2.0,1979,1.0,1.0,2.0,0.0,1.0,943,1.0,4.0,943,943,2,1,3.0,4,2,2,2.0,0,0,8.0,4.0,135960
570,571,3.0,74.0,13101,1.0,0.0,12.0,2.0,1965,1.0,1.0,1.0,108.0,1.0,1728,1.0,4.0,1728,1728,6,2,3.0,10,0,2,2.0,0,0,8.0,4.0,142600
571,572,3.0,60.0,7332,1.0,0.0,12.0,0.0,1959,1.0,1.0,1.0,207.0,1.0,864,1.0,4.0,864,864,2,1,2.0,4,0,1,2.0,0,0,8.0,0.0,120000
572,573,3.0,83.0,13159,1.0,0.0,23.0,0.0,2009,1.0,1.0,2.0,0.0,2.0,846,1.0,4.0,846,1692,3,1,2.0,6,0,2,2.0,0,0,6.0,5.0,224500
573,574,3.0,76.0,9967,1.0,0.0,8.0,0.0,2000,1.0,1.0,2.0,0.0,2.0,384,1.0,4.0,774,1430,3,1,3.0,8,1,2,2.0,0,0,8.0,4.0,170000
574,575,3.0,70.0,10500,1.0,0.0,12.0,0.0,1971,2.0,1.0,1.0,82.0,1.0,372,1.0,4.0,576,1109,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,139000
575,576,3.0,80.0,8480,1.0,0.0,12.0,0.0,1947,1.0,1.0,2.0,0.0,1.0,832,1.0,4.0,832,1216,2,1,3.0,6,0,1,2.0,0,0,0.0,0.0,118500
576,577,3.0,52.0,6292,1.0,0.0,18.0,0.0,1928,1.0,1.0,2.0,0.0,0.0,861,1.0,4.0,877,1477,3,1,3.0,6,1,1,2.0,0,0,8.0,4.0,145000
577,578,3.0,96.0,11777,1.0,0.0,19.0,0.0,1966,1.0,1.0,1.0,97.0,1.0,1164,1.0,4.0,1320,1320,3,1,3.0,6,2,2,2.0,0,0,8.0,0.0,164500
578,579,1.0,34.0,3604,1.0,0.0,21.0,4.0,2007,1.0,1.0,2.0,0.0,2.0,689,1.0,4.0,703,1392,2,1,2.0,5,0,2,2.0,0,0,8.0,0.0,146000
579,580,4.0,81.0,12150,1.0,0.0,17.0,0.0,1954,1.0,1.0,1.0,335.0,0.0,1050,0.0,1.0,1050,1795,4,1,3.0,7,0,1,2.0,0,0,8.0,4.0,131500
580,581,3.0,70.04995836802665,14585,1.0,0.0,12.0,0.0,1960,1.0,1.0,1.0,85.0,1.0,1144,1.0,4.0,1429,1429,3,1,2.0,7,2,2,2.0,0,0,8.0,4.0,181900
581,582,3.0,98.0,12704,1.0,0.0,16.0,0.0,2008,3.0,1.0,1.0,306.0,2.0,2042,1.0,4.0,2042,2042,3,1,0.0,8,1,3,2.0,0,0,6.0,5.0,253293
582,583,3.0,81.0,11841,0.0,0.0,7.0,2.0,1990,1.0,1.0,1.0,104.0,1.0,816,1.0,4.0,816,816,3,1,3.0,5,0,0,2.0,0,0,8.0,4.0,118500
583,584,4.0,75.0,13500,1.0,0.0,17.0,0.0,1893,1.0,1.0,2.0,0.0,0.0,1237,1.0,4.0,1521,2775,3,1,2.0,9,1,2,2.0,0,0,8.0,4.0,325000
584,585,4.0,51.0,6120,1.0,0.0,3.0,0.0,1935,1.0,1.0,2.0,0.0,0.0,884,1.0,4.0,989,1573,3,1,2.0,6,0,1,2.0,0,0,8.0,4.0,133000
585,586,3.0,88.0,11443,1.0,0.0,23.0,0.0,2005,3.0,1.0,1.0,208.0,2.0,1868,1.0,4.0,2028,2028,2,1,2.0,7,2,3,2.0,0,0,6.0,5.0,369900
586,587,3.0,55.0,10267,1.0,0.0,3.0,0.0,1918,1.0,1.0,2.0,0.0,0.0,816,1.0,4.0,838,838,2,1,1.0,5,0,1,0.0,0,0,8.0,4.0,130000
587,588,3.0,74.0,8740,1.0,0.0,19.0,0.0,1982,3.0,1.0,2.0,0.0,1.0,840,1.0,4.0,860,860,2,1,3.0,4,0,2,2.0,0,0,8.0,4.0,137000
588,589,3.0,65.0,25095,1.0,0.0,4.0,0.0,1968,0.0,5.0,2.0,0.0,1.0,1437,1.0,4.0,1473,1473,1,1,0.0,5,2,1,2.0,0,0,8.0,5.0,143000
589,590,4.0,50.0,9100,1.0,0.0,3.0,0.0,1930,1.0,1.0,2.0,0.0,0.0,742,1.0,0.0,779,935,2,1,3.0,4,0,1,1.0,0,600,8.0,4.0,79500
590,591,3.0,64.0,8320,1.0,0.0,5.0,0.0,2004,1.0,1.0,2.0,0.0,2.0,770,1.0,4.0,770,1582,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,185900
591,592,3.0,97.0,13478,1.0,0.0,16.0,0.0,2008,1.0,1.0,3.0,420.0,2.0,1722,1.0,4.0,1728,2296,3,1,0.0,10,1,3,2.0,0,0,4.0,4.0,451950
592,593,3.0,60.0,6600,1.0,0.0,11.0,0.0,1982,1.0,1.0,2.0,0.0,2.0,816,1.0,4.0,816,816,2,1,3.0,4,0,2,2.0,0,0,8.0,4.0,138000
593,594,4.0,70.04995836802665,4435,1.0,0.0,5.0,4.0,2003,1.0,1.0,1.0,170.0,2.0,848,1.0,4.0,848,848,1,1,2.0,4,0,2,2.0,0,0,8.0,4.0,140000
594,595,3.0,88.0,7990,1.0,0.0,5.0,0.0,1975,3.0,1.0,2.0,0.0,1.0,924,1.0,4.0,924,924,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,110000
595,596,3.0,69.0,11302,1.0,0.0,22.0,0.0,2005,1.0,1.0,1.0,238.0,2.0,1814,1.0,4.0,1826,1826,3,1,2.0,7,1,3,2.0,0,0,6.0,5.0,319000
596,597,4.0,60.0,3600,1.0,0.0,17.0,0.0,1910,1.0,1.0,2.0,0.0,1.0,684,0.0,0.0,684,1368,3,1,3.0,7,0,1,0.0,0,0,8.0,4.0,114504
597,598,3.0,53.0,3922,1.0,0.0,0.0,4.0,2006,1.0,1.0,1.0,72.0,2.0,1258,1.0,4.0,1402,1402,2,1,2.0,7,1,3,2.0,0,0,6.0,5.0,194201
598,599,3.0,80.0,12984,1.0,0.0,6.0,0.0,1977,1.0,1.0,1.0,459.0,1.0,1430,1.0,4.0,1647,1647,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,217500
599,600,4.0,24.0,1950,1.0,0.0,1.0,3.0,1980,1.0,1.0,2.0,0.0,1.0,716,1.0,4.0,716,1556,3,1,3.0,6,1,2,2.0,0,0,0.0,4.0,151000
600,601,3.0,74.0,10927,1.0,0.0,16.0,0.0,2005,1.0,1.0,1.0,280.0,2.0,1058,1.0,4.0,1058,1904,3,1,0.0,8,1,2,2.0,0,0,8.0,4.0,275000
601,602,4.0,50.0,9000,1.0,0.0,9.0,0.0,1937,1.0,1.0,2.0,0.0,2.0,780,1.0,4.0,780,1375,3,1,2.0,6,1,1,1.0,0,0,8.0,4.0,141000
602,603,3.0,80.0,10041,1.0,0.0,20.0,0.0,1992,1.0,1.0,2.0,0.0,2.0,908,1.0,4.0,927,1915,3,1,2.0,8,1,2,2.0,0,0,8.0,0.0,220000
603,604,1.0,30.0,3182,1.0,0.0,21.0,4.0,2004,1.0,1.0,2.0,0.0,2.0,600,1.0,4.0,600,1200,2,1,2.0,4,0,2,2.0,0,0,8.0,4.0,151000
604,605,3.0,88.0,12803,1.0,0.0,5.0,0.0,2002,1.0,1.0,1.0,99.0,2.0,1494,1.0,4.0,1494,1494,3,1,2.0,6,1,2,2.0,0,0,8.0,4.0,221000
605,606,3.0,85.0,13600,1.0,0.0,12.0,0.0,1965,1.0,1.0,1.0,176.0,1.0,768,1.0,4.0,1186,1986,3,1,3.0,7,3,2,2.0,0,0,8.0,4.0,205000
606,607,3.0,82.0,12464,1.0,0.0,5.0,0.0,1996,1.0,1.0,2.0,0.0,2.0,1040,1.0,4.0,1040,1040,3,1,2.0,6,0,2,2.0,0,0,8.0,4.0,152000
607,608,3.0,78.0,7800,1.0,0.0,7.0,0.0,1948,1.0,1.0,2.0,0.0,1.0,896,1.0,4.0,1112,2008,3,1,0.0,8,0,1,2.0,0,0,8.0,4.0,225000
608,609,3.0,78.0,12168,1.0,0.0,6.0,0.0,1934,1.0,1.0,2.0,0.0,2.0,965,1.0,4.0,1940,3194,4,1,3.0,10,2,2,2.0,0,0,8.0,2.0,359100
609,610,3.0,61.0,7943,1.0,0.0,19.0,0.0,1961,1.0,1.0,0.0,192.0,1.0,1029,1.0,4.0,1029,1029,3,1,3.0,5,0,1,2.0,0,0,8.0,4.0,118500
610,611,3.0,70.04995836802665,11050,1.0,0.0,5.0,0.0,2000,3.0,1.0,1.0,204.0,2.0,1440,1.0,4.0,1476,2153,3,1,0.0,8,2,3,2.0,0,0,8.0,4.0,313000
611,612,3.0,70.04995836802665,10395,1.0,0.0,14.0,0.0,1978,1.0,1.0,1.0,233.0,1.0,1032,1.0,4.0,1032,1032,3,1,3.0,6,1,2,2.0,0,500,8.0,4.0,148000
612,613,3.0,70.04995836802665,11885,1.0,0.0,5.0,0.0,2001,1.0,1.0,1.0,108.0,2.0,1299,1.0,4.0,1299,1872,3,1,0.0,7,1,2,2.0,0,0,8.0,4.0,261500
613,614,3.0,70.0,8402,1.0,0.0,11.0,0.0,2007,1.0,1.0,2.0,0.0,2.0,1120,1.0,4.0,1120,1120,3,1,3.0,6,0,0,2.0,0,0,6.0,5.0,147000
614,615,4.0,21.0,1491,1.0,0.0,10.0,4.0,1972,1.0,1.0,2.0,0.0,1.0,630,1.0,4.0,630,630,1,1,3.0,3,0,0,2.0,0,0,8.0,4.0,75500
615,616,3.0,80.0,8800,1.0,0.0,12.0,0.0,1963,1.0,1.0,1.0,156.0,2.0,936,1.0,4.0,1054,1054,3,1,2.0,6,0,2,2.0,0,0,8.0,0.0,137500
616,617,3.0,70.04995836802665,7861,1.0,0.0,8.0,0.0,2002,1.0,1.0,2.0,0.0,2.0,783,1.0,4.0,807,1509,3,1,2.0,7,1,2,2.0,0,0,8.0,4.0,183200
617,618,3.0,59.0,7227,1.0,0.0,12.0,0.0,1954,1.0,1.0,2.0,0.0,1.0,832,1.0,4.0,832,832,2,1,2.0,4,0,2,2.0,0,0,8.0,4.0,105500
618,619,3.0,90.0,11694,1.0,0.0,16.0,0.0,2007,3.0,1.0,1.0,452.0,2.0,1822,1.0,4.0,1828,1828,3,1,2.0,9,1,3,2.0,0,0,6.0,5.0,314813
619,620,3.0,85.0,12244,1.0,0.0,23.0,0.0,2003,3.0,1.0,3.0,226.0,2.0,1482,1.0,4.0,1482,2262,4,1,2.0,10,2,3,2.0,0,0,8.0,4.0,305000
620,621,3.0,45.0,8248,1.0,0.0,7.0,0.0,1914,1.0,1.0,2.0,0.0,0.0,864,0.0,1.0,864,864,2,1,3.0,5,0,0,0.0,0,0,8.0,4.0,67000
621,622,3.0,90.0,10800,1.0,0.0,14.0,0.0,1974,1.0,1.0,2.0,0.0,1.0,1522,1.0,4.0,1548,2614,4,1,3.0,9,1,2,2.0,0,0,8.0,4.0,240000
622,623,3.0,71.0,7064,1.0,0.0,19.0,0.0,1977,1.0,1.0,1.0,153.0,1.0,980,1.0,4.0,980,980,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,135000
623,624,1.0,70.04995836802665,2117,1.0,0.0,21.0,4.0,2000,1.0,1.0,1.0,513.0,2.0,756,1.0,4.0,756,1512,2,1,2.0,4,1,2,2.0,0,0,8.0,4.0,168500
624,625,3.0,80.0,10400,1.0,0.0,14.0,0.0,1972,1.0,1.0,2.0,288.0,1.0,732,1.0,4.0,1012,1790,4,1,3.0,8,1,2,2.0,0,0,8.0,4.0,165150
625,626,3.0,87.0,10000,1.0,0.0,12.0,0.0,1962,3.0,1.0,1.0,261.0,1.0,1116,1.0,4.0,1116,1116,3,1,3.0,5,0,2,2.0,0,0,8.0,4.0,160000
626,627,3.0,70.04995836802665,12342,1.0,0.0,12.0,0.0,1960,3.0,1.0,2.0,0.0,1.0,978,1.0,4.0,1422,1422,3,1,3.0,6,1,1,2.0,0,600,8.0,4.0,139900
627,628,3.0,80.0,9600,1.0,0.0,12.0,0.0,1955,1.0,1.0,1.0,164.0,1.0,1156,1.0,4.0,1520,1520,3,1,3.0,7,2,1,2.0,0,0,8.0,4.0,153000
628,629,3.0,70.0,11606,1.0,0.0,12.0,0.0,1969,1.0,1.0,1.0,192.0,2.0,1040,1.0,4.0,1040,2080,5,1,1.0,9,2,2,2.0,0,0,8.0,3.0,135000
629,630,3.0,82.0,9020,1.0,0.0,12.0,0.0,1964,1.0,7.0,1.0,259.0,1.0,1248,1.0,4.0,1350,1350,3,1,3.0,6,0,2,2.0,0,0,8.0,4.0,168500
630,631,4.0,50.0,9000,1.0,0.0,17.0,0.0,1880,1.0,1.0,2.0,0.0,0.0,636,1.0,0.0,1089,1750,3,1,0.0,8,0,1,0.0,0,0,8.0,0.0,124000
631,632,3.0,34.0,4590,1.0,0.0,16.0,3.0,2006,1.0,1.0,3.0,108.0,2.0,1554,1.0,4.0,1554,1554,2,1,2.0,6,1,2,2.0,0,0,8.0,4.0,209500
632,633,3.0,85.0,11900,1.0,0.0,14.0,0.0,1977,3.0,1.0,1.0,209.0,1.0,1386,1.0,4.0,1411,1411,3,1,3.0,6,1,2,2.0,0,0,8.0,3.0,82500
633,634,3.0,80.0,9250,1.0,0.0,12.0,0.0,1954,1.0,1.0,2.0,0.0,1.0,1056,1.0,4.0,1056,1056,3,1,3.0,6,0,1,2.0,0,0,8.0,4.0,139400
634,635,3.0,64.0,6979,1.0,0.0,17.0,2.0,1980,1.0,1.0,2.0,0.0,1.0,1056,1.0,4.0,1056,1056,0,2,3.0,4,0,2,2.0,0,600,8.0,4.0,144000
